budget,genres,id,keywords,original_language,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average
6900000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",82505,"[{""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 226774, ""name"": ""father son conflict""}]",en,"[{""name"": ""A Bigger Boat"", ""id"": 5855}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/21,44287131,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.6
85000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76492,"[{""id"": 616, ""name"": ""witch""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2904, ""name"": ""mummy""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 5891, ""name"": ""backpacker""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 11155, ""name"": ""wolfman""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179860, ""name"": ""\u00a0nosferatu""}, {""id"": 181068, ""name"": ""protective father""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/20,358375603,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.8
7000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",77016,"[{""id"": 12670, ""name"": ""los angeles""}, {""id"": 188112, ""name"": ""bullet proof vest""}, {""id"": 188114, ""name"": ""u.s. marine""}, {""id"": 188124, ""name"": ""medal of valor""}, {""id"": 188127, ""name"": ""police sergeant""}, {""id"": 188133, ""name"": ""felon""}, {""id"": 188134, ""name"": ""golden gun""}]",en,"[{""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Hedge Fund Film Partners"", ""id"": 11449}, {""name"": ""Crave Films"", ""id"": 16312}, {""name"": ""Knightsbridge Entertainment"", ""id"": 46961}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""5150 Action"", ""id"": 47354}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/20,48126384,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,7.2
15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",64689,"[{""id"": 383, ""name"": ""poker""}, {""id"": 395, ""name"": ""gambling""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3681, ""name"": ""economy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 11503, ""name"": ""hit""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 15009, ""name"": ""criminal""}]",en,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Inferno Entertainment"", ""id"": 13648}, {""name"": ""Chockstone Pictures"", ""id"": 13649}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/20,37930465,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.8
13000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",84892,"[{""id"": 367, ""name"": ""shyness""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 10519, ""name"": ""freshman""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 18068, ""name"": ""teenage boy""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 157303, ""name"": ""first love""}, {""id"": 158199, ""name"": ""aunt nephew relationship""}, {""id"": 158968, ""name"": ""gay lead character""}, {""id"": 160500, ""name"": ""santa hat""}, {""id"": 163037, ""name"": ""lgbt teen""}, {""id"": 180861, ""name"": ""aunt nephew incest""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Mr. Mudd Production"", ""id"": 2130}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/20,33400000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.7
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",60599,"[{""id"": 9665, ""name"": ""cover-up""}, {""id"": 184116, ""name"": ""hedge fund""}]",en,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Green Room Films"", ""id"": 12501}, {""name"": ""Treehouse Pictures"", ""id"": 14580}, {""name"": ""Alvernia Studios"", ""id"": 24930}, {""name"": ""LB Productions"", ""id"": 24933}, {""name"": ""Parlay Films"", ""id"": 24934}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/14,35485056,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.1
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",71679,"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12369, ""name"": ""tokyo japan""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 186450, ""name"": ""moscow""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 188957, ""name"": ""virus""}, {""id"": 188959, ""name"": ""plague""}, {""id"": 188973, ""name"": ""pandemic""}, {""id"": 197990, ""name"": ""mega corporation""}]",en,"[{""name"": ""Davis-Films"", ""id"": 342}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/12,240159255,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.6
3730500,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",116613,"[{""id"": 6731, ""name"": ""british""}, {""id"": 10988, ""name"": ""based on tv series""}]",en,"[{""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Exponential Films"", ""id"": 10896}, {""name"": ""Embargo Films"", ""id"": 22789}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/9/11,6294161,112,"[{""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.7
1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",104755,"[{""id"": 616, ""name"": ""witch""}, {""id"": 162806, ""name"": ""coven""}, {""id"": 181374, ""name"": ""salem massachusetts""}, {""id"": 181375, ""name"": ""satanic""}]",en,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Haunted Movies"", ""id"": 21742}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/9/10,1165882,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.1
42000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",80278,"[{""id"": 3434, ""name"": ""thailand""}, {""id"": 6941, ""name"": ""tsunami""}, {""id"": 14724, ""name"": ""family vacation""}, {""id"": 181012, ""name"": ""tidal wave""}, {""id"": 188351, ""name"": ""catastrophe""}, {""id"": 188354, ""name"": ""swept away""}, {""id"": 188356, ""name"": ""separation from family""}, {""id"": 188374, ""name"": ""boxing day""}, {""id"": 209493, ""name"": ""21st century""}]",en,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Apaches Entertainment"", ""id"": 8111}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Institut Valenci\u00e3 de Cinematografia (IVAC)"", ""id"": 18309}, {""name"": ""Mediaset Espa\u00f1a"", ""id"": 21632}, {""name"": ""La Trini"", ""id"": 53490}, {""name"": ""Generalitat Valenciana"", ""id"": 53491}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2012/9/9,180274123,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,7
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82693,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 276, ""name"": ""philadelphia""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 894, ""name"": ""depression""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 162970, ""name"": ""institutionalization""}, {""id"": 189447, ""name"": ""bipolar""}, {""id"": 189881, ""name"": ""philadelphia eagles""}]",en,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/8,205738714,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.9
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",121826,"[{""id"": 4048, ""name"": ""musician""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 18115, ""name"": ""retired""}]",en,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Headline Pictures"", ""id"": 13151}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/9/8,59520298,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,6.3
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",49049,"[{""id"": 279, ""name"": ""usa""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1761, ""name"": ""metropolis""}, {""id"": 3703, ""name"": ""law""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5822, ""name"": ""executive case""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 162993, ""name"": ""dark humor""}, {""id"": 162994, ""name"": ""expert marksman""}, {""id"": 185434, ""name"": ""rookie""}, {""id"": 203165, ""name"": ""dredd""}, {""id"": 236590, ""name"": ""2000 ad""}]",en,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2012/9/7,41037742,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.6
32000000,"[{""id"": 18, ""name"": ""Drama""}]",68722,"[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 4518, ""name"": ""postwar period""}, {""id"": 13017, ""name"": ""drifter""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 159028, ""name"": ""cult leader""}, {""id"": 159314, ""name"": ""scientology""}, {""id"": 162766, ""name"": ""religious cult""}, {""id"": 173179, ""name"": ""charismatic leader""}, {""id"": 177882, ""name"": ""right hand man""}]",en,"[{""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/7,28258060,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",86838,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 888, ""name"": ""screenwriter""}, {""id"": 1449, ""name"": ""underworld""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 186892, ""name"": ""shih tzu""}, {""id"": 201858, ""name"": ""struggling""}]",en,"[{""name"": ""Blueprint Pictures"", ""id"": 2376}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/9/7,19422261,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",Released,6.7
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",83686,"[{""id"": 180404, ""name"": ""plagiarized book""}, {""id"": 180405, ""name"": ""stolen novel""}, {""id"": 180412, ""name"": ""plagiarized novel""}, {""id"": 180413, ""name"": ""aspiring writer""}]",en,"[{""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""Also Known As Pictures"", ""id"": 12545}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/7,13231461,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,6.4
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",68812,"[{""id"": 586, ""name"": ""new jersey""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4580, ""name"": ""van""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9890, ""name"": ""jail""}, {""id"": 11260, ""name"": ""serial murder""}, {""id"": 14831, ""name"": ""stabbing""}, {""id"": 33421, ""name"": ""crime family""}, {""id"": 33702, ""name"": ""bombing""}, {""id"": 157481, ""name"": ""ice cream man \u00a0""}, {""id"": 168179, ""name"": ""drug deal""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 190636, ""name"": ""crime syndicate""}, {""id"": 238192, ""name"": ""poisoning""}]",en,"[{""name"": ""Bleiberg Entertainment"", ""id"": 1872}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/9/1,1969193,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.4
850000,"[{""id"": 35, ""name"": ""Comedy""}]",84200,"[{""id"": 9964, ""name"": ""crude humor""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 155761, ""name"": ""phone sex""}, {""id"": 204950, ""name"": ""innuendo""}, {""id"": 220192, ""name"": ""dirty joke""}]",en,"[{""name"": ""AdScott Pictures"", ""id"": 52241}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/8/31,1243961,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.8
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",123678,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 6091, ""name"": ""war""}, {""id"": 7348, ""name"": ""indonesia""}]",id,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Final Cut for Real"", ""id"": 29062}, {""name"": ""Piraya Film A/S"", ""id"": 29063}, {""name"": ""Novaya Zemlya"", ""id"": 29064}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012/8/31,444575,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""id"", ""name"": ""Bahasa indonesia""}]",Released,7.5
14000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",77883,[],en,"[{""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""North Box Productions"", ""id"": 22637}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2012/8/30,85446075,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.8
3800000,"[{""id"": 18, ""name"": ""Drama""}]",103663,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 509, ""name"": ""denmark""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 4590, ""name"": ""kindergarten""}, {""id"": 5905, ""name"": ""father""}, {""id"": 7946, ""name"": ""deer""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10873, ""name"": ""school""}, {""id"": 14576, ""name"": ""pedophile""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33688, ""name"": ""hunting""}]",da,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""MEDIA Programme of the European Union"", ""id"": 851}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Svenska Filminstitutet (SFI)"", ""id"": 7446}, {""name"": ""Nordisk Film- & TV-Fond"", ""id"": 8555}, {""name"": ""Film V\u00e4st"", ""id"": 74636}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2012/8/28,16800000,115,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.9
35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",49526,"[{""id"": 242, ""name"": ""new york""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 41663, ""name"": ""bicycle courier""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 181356, ""name"": ""race against the clock""}, {""id"": 207761, ""name"": ""cyclist""}, {""id"": 223183, ""name"": ""bike messenger""}]",en,"[{""name"": ""Pariah Entertainment Group"", ""id"": 1271}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/8/24,31083599,91,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.2
